article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제31조제1항,[],REGULATION,부실자산 상각,종합금융회사,요구,상각,PERMISSIVE,"제31조제1항에 따라 종합금융회사가 보유하고 있는 부실자산에 대한 상각실적이 미흡하거나, 그 밖에 필요하다고 인정하는 경우 당해 종합금융회사에 대하여 특정 부실자산의 상각을 요구할 수 있다. ⑦ 제6항 이외에 종합금융회사의 대손상각에 관한 세부사항은 금융감독원장이 정할 수 있다. 제8-43조(자산건전성 분류대상자산) 제8-42조제1항에 따른 ""보유자산 등""이란 다음 각 호에서 정하는 자산 등을 말 하며, 어음관리계좌의 해당 자산 등을 포함한다.<개정 2010. 12. 29.> 1. 명칭 등 형식에 불구하고 경제적 실질이 이자수취 등을 목적으로 반환을 약정하고 자금을 대여하여 발생한 대 출채권 및 대지급금 등의 구상채권(이하 이 장에서""대출채권""이라 한다)<개정 2010. 12. 29.> 2. 지급의무가 발생하였으나 아직 대지급하지 아니한 채무보증금액 중 대지급 후에는 제1호에 따른 대출채권으 로 분류될 금액<개정 2017. 3. 22.> 3. 증권 4. 리스자산 5. 가지급금 및 미수금 6. 미수수익(미수이자를 포함한다)<개정 2017. 3. 22.> 7. 제3-6조제19호에 따른 채무보증(기관전용 사모집합투자기구의 무한책임사원인 경우 당해 기관전용 사모집합 투자기구의 차입 또는 채무보증을 포함한다)<개정 2017. 3. 22., 2021. 10. 13.> 8. 그 밖에 종합금융회사가 건전성 분류가 필요하다고 인정하는 자산 제8-44조(대손충당금 등 적립기준) ① 법"
제350조,[],REGULATION,준용법,,준용,법,,제350조에서 준용하는 법
제31조제1항,[],REGULATION,대손충당금,종합금융회사,적립,충당금,MANDATORY,"제31조제1항에 따라 종합금융회사는 제8-43조 각 호의 자산 등에 대하여 한국채택국제회계기준에 따라 충당금을 적립하고, 동 충당금 적립액이 다음 각 호에서 정한 금액의 합계금액에 미달하는 금액을 매 결산시(분기별 가결산을 포함한다. 이하 이 조에서 같다)마다 대손 준비금으로 적립(분기별 가결산시로서 대손준비금 적립이 확정되지 않은 경우에는 적립예정금액을 산정하는 것 을 말한다. 이하 이조에서 같다)한다.<개정 2010. 12. 29., 2017. 3. 22.> 1. ""정상""분류 자산의 100분의 0.85 이상 2. ""요주의""분류 자산의 100분의 7 이상 3. ""고정""분류 자산의 100분의 20 이상 4. ""회수의문""분류 자산의 100분의 50 이상 법제처 229 국가법령정보센터 금융투자업규정 5. ""추정손실""분류 자산의 100분의 100 ② 제1항에도 불구하고 부동산프로젝트파이낸싱 관련 자산 등에 대하여는 다음 각 호에서 정하는 금액을 적립한 다.<신설 2017. 3. 22., 개정 2017. 5. 8.> 1. ""정상""분류 자산 가. 신용평가등급 BBB- 또는 A3- 이상 기업이 지급보증한 자산의 경우(나목에 해당하는 경우를 제외한다) : 해 당 자산의 100분의 0.85 이상 나. 최초 취급 후 1년 이상 경과한 자산의 경우 : 해당 자산의 100분의 3 이상 다. 그 밖의 자산의 경우 : 해당 자산의 100분의 2 이상 2. ""요주의""분류 자산 가. 관련 자산이 아파트인 경우 : 해당 자산의 100분의 7이상 나. 관련 자산이 아파트 이외인 경우 : 해당 자산의 100분의 10이상 3. ""고정""분류 자산의 100분의 30 이상 4. ""회수의문""분류 자산의 100분의 75 이상 5. ""추정손실""분류 자산의 100분의 100 ③ 제1항에도 불구하고 차주가 대한민국 정부 또는 지방자치단체인 자산, ""정상""으로 분류된 대출채권 중 콜론 및 환매조건부매수, 한국채택국제회계기준에 따라 당기손익인식금융자산이나 매도가능금융자산으로 지정하여 공정가치로 평가한 보유자산 등에 대하여는 대손충당금을 0원으로 할 수 있다.<신설 2017. 3. 22.> ④ 운용리스자산(선급리스 포함)에 대하여는 매분기말 현재 당해 자산의 건전성분류결과 제1항의 기준에 따른 대손충당금 요적립액(이 편에서 ‘운용리스자산처분손실충당금’이라 한다)을 적립한다.<신설 2017. 3. 22.> ⑤ 제1항부터 제4항까지에 의한 대손준비금 적립 시 기존에 적립한 대손준비금이 결산일 현재 적립하여야 하는 대손준비금을 초과하는 경우에는 그 초과하는 금액만큼 기존에 적립된 대손준비금을 환입할 수 있으며 미처리결 손금이 있는 경우에는 미처리결손금이 처리된 때부터 대손준비금을 적립하고, 매 결산 시 대손준비금 적립액(분 기별 가결산시로서 대손준비금 적립이 확정되지 않은 경우에는 적립예정금액)을 재무제표에 공시하여야 한다. <신설 2010. 12. 29., 개정 2017. 3. 22.> ⑥ 금융감독원장은 제1항부터 제4항까지에도 불구하고 「금융기관검사및제재에관한규정」에서 정하는 금융사고 가 발생하여 종합금융회사의 전월말 현재 자기자본의 100분의 2에 상당하는 금액을 초과하는 손실이 발생하였 거나 발생이 예상되는 경우에는 당해 종합금융회사에 대하여 해당 분기말까지 손실예상액 전액을 대손충당금 등 으로 적립할 것을 요구할 수 있다.<개정 2010. 12. 29., 2017. 3. 22.> ⑦ 종합금융회사가 제6항에 따라 대손충당금 등을 적립한 후 당해 손실예상분에 대한 자산건전성 분류가 확정되 는 경우에는 동 대손충당금 등을 환입하고 제1항부터 제5항까지에 따라 대손충당금 등을 적립할 수 있다.<개정 2010. 12. 29., 2017. 3. 22.> 법제처 230 국가법령정보센터 금융투자업규정 제3절 위험관리 등 제8-45조(위험관리체제) ① 종합금융회사는 법"
제350조,[],CONCEPT,법,,,,,제350조에서 준용하는 법
제31조제1항,[],REGULATION,위험관리체제,종합금융회사,구축·운영,종합적인 관리체제,MANDATORY,"제31조제1항에 따라 각종 업무를 영위함 에 따라 발생하는 위험을 사전에 예방하고 효율적으로 관리하기 위하여 이를 인식ㆍ측정ㆍ감시ㆍ통제할 수 있는 종합적인 관리체제를 구축ㆍ운영하여야 한다. ② 종합금융회사는 제1항의 위험관리체제에 따라 각종 업무에서 발생하는 신용위험, 시장위험 및 유동성위험 등 주요 측정가능 위험을 종류별로 측정하고 관리하여야 한다. ③ 종합금융회사는 법"
제350조,[],CONCEPT,준용하는 법,,,,,제350조에서 준용하는 법
제31조제1항,[],REGULATION,위험부담한도 및 거래한도,부서,설정ㆍ운영,위험부담한도 및 거래한도,MANDATORY,"제31조제1항에 따라 위험을 효율적으로 관리하기 위하여 부서 별, 거래별 또는 담당자별 위험부담한도 및 거래한도 등을 적절히 설정ㆍ운영하여야 한다."
제350조,[],CONCEPT,준용하는 법,,,,,제350조에서 준용하는 법
제31조제1항,[],REGULATION,위험관리,이사회,심의ㆍ의결,주요사항,MANDATORY,"제31조제1항에 따라 종합금융회사의 이사회는 위험관리에 관한 정책 및 전략의 승인, 위험관리규정의 제정 및 개정 등 위험관리에 필요한 주요사항을 심의ㆍ의결한다. ② 종합금융회사는 법"
제350조,[],REGULATION,준용,법,준용,제350조,,제350조에서 준용하는 법
제31조제1항,[],REGULATION,위험관리위원회 설치,위험관리위원회,설치,,MANDATORY,"제31조제1항에 따라 위험관리에 관한 이사회의 승인ㆍ결정사항 을 효율적으로 이행하도록 하기 위하여 다음 각 호의 업무를 수행하는 위험관리위원회(이하 이 장에서 ""위원회 ""라 한다)를 설치하여야 한다. 1. 위험관리 정책 및 전략의 수립 2. 부담가능한 위험수준의 설정 3. 각종 한도의 설정 및 한도초과의 승인 4. 위원회 승인 및 결정사항의 이사회 보고 ③ 종합금융회사는 법"
제350조,[],DEFINITION,준용하는 법,,,법,DEFINITIONAL,제350조에서 준용하는 법
Unknown,[],REGULATION,Unknown,,,,,"제31조제1항에 따라 경영상 발생할 수 있는 위험을 독립적으로 종합관리하고 위원회를 보조하는 적절한 실무조직을 운영하여야 한다. 다만, 금융감독원장이 정하는 일정규모 이 하의 종합금융회사의 경우에는 기존 조직 또는 담당자에게 이를 담당하게 할 수 있다. 제8-47조(위험관리규정) 종합금융회사는 법"
제350조,[],DEFINITION,법,,,,,제350조에서 준용하는 법
제31조제1항,[],REGULATION,위험관리,금융기관,제정,내부규정,MANDATORY,"제31조제1항에 따라 위험관리에 관한 기본방 침, 조직 및 절차, 한도관리, 내부통제와 위험측정, 관리체제 등의 내용을 포함하는 내부규정 또는 지침을 자체 실 정에 맞게 제정 운용하여야 한다. 제8-48조(회계기준 및 결산) ① 종합금융회사는 법"
제350조,[],DEFINITION,준용,법,준용,제350조,,제350조에서 준용하는 법
제32조제2항,[],REGULATION,한국채택국제회계기준,회계처리 및 재무제표 작성,따라야 한다,한국채택국제회계기준,MANDATORY,제32조제2항에 따라 회계처리 및 재무제표 작성에 있어서 한국채택국제회계기준을 따라야 한다. ② 제1항의 한국채택국제회계기준에서 정하지 아니한 세부기준 및 「외국환거래법 시행령」에서 위탁한 외국환계 정의 계리기준은 금융감독원장이 정하는 바에 따른다.
제350조,[],REGULATION,준용,,,,,제350조에서 준용하는 법
제32조제2항,[],REGULATION,충당금 및 준비금 적립,종합금융회사,적립,충당금 및 준비금,MANDATORY,제32조제2항에 따라 종합금융회사는 금융감독원장이 정하는 바에 따라 제 충당 금 및 준비금을 충실히 적립하여 내부유보의 확충을 기하여야 한다.
제2조제2호,[],DEFINITION,부실금융기관,,정하는,부실금융기관,DEFINITIONAL,제2조제2호에서 정하는 부실금융기관<개정 2010. 12. 29.>
제11조제5항,[],REGULATION,적기 시정조치,,,,,"제11조제5항에 따라 적기 시정조치에 의한 금융기관간 합병, 인수, 영업양도ㆍ양수 또는 계약이전의 결과 법"
제340조,[],,,,,,,
제342조,[],,,,,,,"제342조,"
제344조,[],,,,,,,제344조 및
제347조,[],REGULATION,한도초과 해소계획,금융감독원장,제출,한도초과 해소계획,MANDATORY,제347조의 한도를 초과한 경우 금융감독원장에게 1개월 이내로 동 한도초과 해소계획을 제출하고 매반기 이 행상황을 보고하여야 한다.
제350조,[],DEFINITION,준용하는 법,,,,DEFINITIONAL,제350조에서 준용하는 법
제33조,[],REGULATION,보고서 제출,종합금융회사,제출,금융감독원장,MANDATORY,제33조에 따라 종합금융회사는 분기별 업무보고서 와 월별 업무보고서를 금융감독원장에게 제출하여야 한다.<개정 2009. 7. 6.> ② 제1항의 보고서의 서식 및 작성방법 등에 관하여 필요한 사항은 금융감독원장이 정한다.<개정 2009. 7. 6.>
제350조,[],DEFINITION,준용하는 법,,,,,제350조에서 준용하는 법
제33조,[],,,,,,,제33조 및 영
제36조제7항,[],REGULATION,공표,금융감독원장,공표,각 호의 사항,MANDATORY,제36조제7항에 따라 금융감독원장은 종합금융회사의 재무건전성에 관한 중요정보 중 다음 각 호의 사항을 분기별로 공표하여야 한다. 1. 종합금융회사의 건전성을 나타내는 경영지표로서 제8-41조제1항 각 호에 해당하는 비율 2. 종합금융회사의 수익성ㆍ생산성 등을 나타내는 경영지표 3. 법
제342조제1항부터 제4항까지,[],DEFINITION,신용공여한도 초과 금액,금액,초과,신용공여한도,DEFINITIONAL,제342조제1항부터 제4항까지에 따른 신용공여한도를 초과하여 신용공여를 한 금액 ② 법
제350조,[],DEFINITION,법,,,,,제350조에서 준용하는 법
제33조,[],,,,,,,제33조 및 영
제36조제7항,[],REGULATION,공시,종합금융회사,공시,공시사항,MANDATORY,"제36조제7항에 따라 종합금융회사는 결산일로부터 3개월 이내에 다음 각 호의 사항을 공시하여야 한다. 다만, 상반기 결산결과에 대한 공시자료는 상반기 결산일로부터 2개월 이 내에 공시하여야 한다. 1. 조직 및 인력에 관한 사항 2. 재무 및 손익에 관한 사항 3. 자금의 조달 및 운용에 관한 사항 4. 종합금융회사가 보유하는 다음 각 목의 위험에 관한 사항 법제처 237 국가법령정보센터 금융투자업규정 가. 종합금융회사의 거래상대방이 거래내용을 정상적으로 이행하지 못하는 경우 당해 종합금융회사가 부담하 는 손실위험 나. 금리ㆍ환율 등 시장이 변동함에 따라 당해 종합금융회사가 부담하는 손실위험 다. 종합금융회사가 금융거래의 이행에 필요한 자금을 적기에 조달하지 못하는 경우에 발생하는 유동성부족위 험 라. 법률적 분쟁 또는 금융사고 등 종합금융회사의 경영에 중요한 영향을 미칠 수 있는 위험 5. 업무방법 중 다음 각 목에 해당하는 사항 가. 종합금융회사의 금융거래에 수반되는 제4호 각 목의 위험을 확인하고 측정할 수 있는 기준 나. 가목의 위험을 사전에 예방하기 위한 자산보유한도 또는 손실허용한도의 설정 다. 위험관리에 필요한 내부관리체제 6. 회계기준에 관한 사항 ③ 제2항에서 정하는 사항에 대한 구체적인 공시항목 및 방법은 종합금융협회 회장이 정하는 종합금융회사통일 경영공시기준에 따른다. ④ 법"
